id,order,expected_json
471,"Start me off with a Iced Coffee, make it Short, coupled with Sugar Free Vanilla, and a Butter Croissant.","{""drink"": ""Iced Coffee"", ""size"": ""Short"", ""final_milk"": null, ""modifiers"": [""Sugar Free Vanilla""], ""food_items"": [""Butter Croissant""], ""total_price"": 6.5}"
472,Hook me up with a Venti Flat White.,"{""drink"": ""Flat White"", ""size"": ""Venti"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.75}"
473,"You know what? Let's do a Short Americano, and why not add Caramel Syrup... wait, is that extra? okay no Soy Milk.","{""drink"": ""Americano"", ""size"": ""Short"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk""], ""food_items"": [], ""total_price"": 3.6}"
474,"One Short Caramel Macchiato, topped with No Whip, mix in I mean, some Soy Milk.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""No Whip"", ""Soy Milk""], ""food_items"": [], ""total_price"": 5.35}"
475,"Grab me a Frappe (Coffee), make sort of it Short, put in actually some Hazelnut Syrup, throw in some Whip Cream, and let's add No Whip... disregard the literally Coconut Milk, bit of Extra Hot.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Short"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Hazelnut Syrup"", ""Whip Cream"", ""Coconut Milk"", ""Extra Hot""], ""food_items"": [], ""total_price"": 6.7}"
476,"I'm craving a Grande Drip Coffee, blended with Peppermint Syrup... remove the Sugar Free Vanilla, topped with Skim Milk... wait, is that extra? actually okay no Almond Milk, included with um Peppermint Syrup, pump of Soy Milk, and a Bacon Gouda Sandwich.","{""drink"": ""Drip Coffee"", ""size"": ""Grande"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Almond Milk"", ""Peppermint Syrup"", ""Soy Milk""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 10.7}"
477,"Grab me a Caramel Macchiato, make um it Venti, plus Peppermint Syrup, use Coconut Milk, blended with Peppermint Syrup... remove the No Whip.","{""drink"": ""Caramel Macchiato"", ""size"": ""Venti"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Peppermint Syrup"", ""Coconut Milk"", ""No Whip""], ""food_items"": [], ""total_price"": 7.45}"
478,"Can I please get a Tall Matcha Latte, included with Hazelnut Syrup... ignoring that, Classic Syrup, added with Vanilla Syrup, dash of Whip Cream.","{""drink"": ""Matcha Latte"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Classic Syrup"", ""Vanilla Syrup"", ""Whip Cream""], ""food_items"": [], ""total_price"": 6.25}"
479,"Let's start with a Latte, make it Short, coupled with Caramel Drizzle.","{""drink"": ""Latte"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle""], ""food_items"": [], ""total_price"": 4.5}"
480,"Gimme a Trenta Hot Chocolate, poured over Oat Milk, and throw on No Whip... disregard the Breve.","{""drink"": ""Hot Chocolate"", ""size"": ""Trenta"", ""final_milk"": ""Breve"", ""modifiers"": [""Oat Milk"", ""Breve""], ""food_items"": [], ""total_price"": 7.1}"
481,Give me a Tall Mocha.,"{""drink"": ""Mocha"", ""size"": ""Tall"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 5.0}"
482,"Get me a Grande Flat White, add a shot of Caramel Drizzle.","{""drink"": ""Flat White"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Caramel Drizzle""], ""food_items"": [], ""total_price"": 5.75}"
483,"I'd like to order a Frappe you know, (Mocha), make it Grande, and a literally Butter Croissant.","{""drink"": ""Frappe (Mocha)"", ""size"": ""Grande"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Butter Croissant""], ""total_price"": 9.75}"
484,"Shoot me a Americano, you know, make it Trenta, and Oat Milk, blended with Whip Cream, and don't forget the Peppermint err Syrup... actually no No Whip, use Oat Milk... omit the Coconut Milk.","{""drink"": ""Americano"", ""size"": ""Trenta"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Oat Milk"", ""Whip Cream"", ""No Whip"", ""Coconut Milk""], ""food_items"": [], ""total_price"": 7.0}"
485,"Gimme a Trenta Espresso, make that with sort of Classic Syrup, and like let's add Breve... hang on No Ice.","{""drink"": ""Espresso"", ""size"": ""Trenta"", ""final_milk"": null, ""modifiers"": [""Classic Syrup"", ""No Ice""], ""food_items"": [], ""total_price"": 4.5}"
486,"Two Trenta Chai Latte, coupled with Light Ice... scrap the Classic Syrup, and a Bacon Gouda Sandwich.","{""drink"": ""Chai Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [""Classic Syrup""], ""food_items"": [""Bacon Gouda Sandwich""], ""total_price"": 11.75}"
487,"Lemme get a Iced Coffee, make it Trenta, and on the side Caramel Drizzle... hold on Classic Syrup, paired with Oat you know, Milk, and a Butter Croissant.","{""drink"": ""Iced Coffee"", ""size"": ""Trenta"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Classic Syrup"", ""Oat Milk""], ""food_items"": [""Butter Croissant""], ""total_price"": 8.8}"
488,"Uh, I think I'll try the Espresso, make it Short, add a shot of Sugar Free Vanilla, and let's add Almond Milk... actually let's do sort of Classic Syrup, and Oat Milk.","{""drink"": ""Espresso"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Sugar Free Vanilla"", ""Classic Syrup"", ""Oat Milk""], ""food_items"": [], ""total_price"": 3.8}"
489,Get me a Short Hot Chocolate.,"{""drink"": ""Hot Chocolate"", ""size"": ""Short"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 3.5}"
490,"I'm feeling like a Venti Caramel Macchiato, and don't forget the Skim Milk.","{""drink"": ""Caramel Macchiato"", ""size"": ""Venti"", ""final_milk"": ""Skim Milk"", ""modifiers"": [""Skim Milk""], ""food_items"": [], ""total_price"": 6.25}"
491,"Uh, I think I'll try the Venti Iced Coffee, pump of Whip err Cream... hold on Peppermint Syrup, use No Ice.","{""drink"": ""Iced Coffee"", ""size"": ""Venti"", ""final_milk"": null, ""modifiers"": [""Peppermint Syrup"", ""No Ice""], ""food_items"": [], ""total_price"": 4.5}"
492,"Lemme get a Americano, make it Grande, make sure there's Caramel Drizzle, and don't forget the Peppermint Syrup, coupled with Coconut Milk.","{""drink"": ""Americano"", ""size"": ""Grande"", ""final_milk"": ""Coconut Milk"", ""modifiers"": [""Caramel Drizzle"", ""Peppermint Syrup"", ""Coconut Milk""], ""food_items"": [], ""total_price"": 5.7}"
493,"I would like a Short Caramel Macchiato, bit of Soy err Milk, use No Ice, poured over Extra Shot, poured over Caramel you know, Syrup.","{""drink"": ""Caramel Macchiato"", ""size"": ""Short"", ""final_milk"": ""Soy Milk"", ""modifiers"": [""Soy Milk"", ""No Ice"", ""Extra Shot"", ""Caramel Syrup""], ""food_items"": [], ""total_price"": 6.85}"
494,"One Grande Cappuccino, paired with Almond Milk, paired with Vanilla Syrup... scratch that, give me Caramel Drizzle.","{""drink"": ""Cappuccino"", ""size"": ""Grande"", ""final_milk"": ""Almond Milk"", ""modifiers"": [""Almond Milk"", ""Caramel Drizzle""], ""food_items"": [], ""total_price"": 6.1}"
495,"Hook me up with a Short Mocha, hint of Extra Shot... shoot, sorry, uh Oat Milk, splash of Extra Hot, and a Butter kinda Croissant.","{""drink"": ""Mocha"", ""size"": ""Short"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""Oat Milk"", ""Extra Hot""], ""food_items"": [""Butter Croissant""], ""total_price"": 8.8}"
496,"Two Chai Latte, make it hmm Trenta.","{""drink"": ""Chai Latte"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [], ""total_price"": 6.25}"
497,"Uh, I think I'll try the Tall Cold Brew, also Cold Foam... wait, is that extra? okay no Hazelnut Syrup, and a Bagel.","{""drink"": ""Cold Brew"", ""size"": ""Tall"", ""final_milk"": null, ""modifiers"": [""Hazelnut Syrup""], ""food_items"": [""Bagel""], ""total_price"": 7.25}"
498,"Hit me with a Trenta Frappe (Coffee), and a Avocado Toast.","{""drink"": ""Frappe (Coffee)"", ""size"": ""Trenta"", ""final_milk"": ""Whole Milk"", ""modifiers"": [], ""food_items"": [""Avocado Toast""], ""total_price"": 14.0}"
499,"Make it a Strawberry Smoothie, make it Trenta, add a shot of I mean, Almond Milk... omit the No Ice, and Oat Milk.","{""drink"": ""Strawberry Smoothie"", ""size"": ""Trenta"", ""final_milk"": ""Oat Milk"", ""modifiers"": [""No Ice"", ""Oat Milk""], ""food_items"": [], ""total_price"": 8.3}"
